actor;period;name;type;vjou;vopi;vtot;repinf;popula;procli;acjou;acopi;actot;degree;corene;constr;bonpow;closen;eigenv;betwee;eigent;acjou_f;acopi_f;actot_f;degree_f;corene_f;constr_f;bonpow_f;closen_f;eigenv_f;betwee_f;eigent_f;coalit;coalea;coalea_f;coordi;liaiso;coordi_f;liaiso_f;twact;twact_log
FI007;1;0;non_governmental;0;0;0;0;0.116279069767442;0.805403293106296;0.312757201646091;0.238805970149254;0.327044025157233;0.230769230769231;0.5625;0.197274136030637;0.578250985224778;0.338213596640563;0.189790672743899;0.0382586403691918;0.276396334094297;0.264098490865766;0.227272727272727;0.266581632653061;0.55;1;0.183913473122425;0.578250985224778;0.602564102564103;0.505976603751671;0.261627288626411;0.514969633543944;1;0.31140301906731;0.518249115449905;0.0817757009345794;0.5;0.309210526315789;0.5;88;0.561527364652873
FI008;1;0;interest_group;7;1;8;0.933333333333333;0.813953488372093;0.538486004424773;0.275820535983138;0.236621769202767;0.292682926829268;0.730769230769231;1;0.0311114834728678;0.37575904470331;0.770317777624595;0.779736942188038;0.271478459329552;0.686338344666533;0.272650251522372;0.127272727272727;0.256349206349206;0.6;1;0.0695379332550733;0.37575904470331;0.759534583063995;0.559634061135495;0.268665198341;0.407190758655194;0;0.759805287345643;0.535353837902467;0.464953271028037;0.5;0.335526315789474;0.5;684;0.816828776259951
FI009;1;0;research;0;0;0;0.426666666666667;0.255813953488372;0.362413225481408;0.383799003682045;0.632364493322859;0.480635551142006;0.307692307692308;0.875;0.11017080171766;0.33235367950682;0.445254601960315;0.337424512398746;0.0417639580260913;0.257765005081072;0.347100873709293;0.67379679144385;0.419117647058824;0.7;1;0.0643982365911032;0.33235367950682;0.874859834043507;0.674453192340349;0.467818982174988;0.455096411437595;0;0.289216307439956;0.595958684566371;0.102803738317757;0.5;0.381578947368421;0.5;98;0.574848423256028
FI010;1;0;interest_group;1;0;1;0.88;0.767441860465116;0.410551243241936;0.540466392318244;0.359141791044776;0.562893081761006;0.865384615384615;1;0.0284059356331446;0.629686308057607;0.880005762028234;0.946446478057995;0.305813577697063;0.776401353317711;0.432461278792693;0.397727272727273;0.4453125;0.65;1;0.119786077493322;0.629686308057607;0.614975721952466;0.563620757402831;0.225258511815856;0.49701563342734;0;0.936275746728814;0.868684351723607;0.691588785046729;0.5;0.546052631578947;0.5;548;0.789141646161711
FI011;1;0;governmental;0;0;0;0.533333333333333;0.558139534883721;0.420298633713893;0.301306137054929;0.188189487345879;0.305168170631665;0.384615384615385;1;0.0977389025502967;0.387128199228456;0.515125324114088;0.469709278467103;0.0497886633850257;0.36025039591771;0.27164416203336;0.336898395721925;0.292717086834734;0.7;1;0.115167561782962;0.387128199228456;0.759534583063995;0.609540362297444;0.467171301053886;0.514979689917413;0;0.460784707490225;0.747472195034064;0.13785046728972;0.5;0.368421052631579;0.5;454;0.765647781970006
FI012;1;0;corporate;1;0;1;0.32;0.255813953488372;0.362413225481408;0.444444444444444;0.261194029850746;0.452830188679245;0.25;0.75;0.164125588699059;0.379961257192893;0.31808988764045;0.283601263847014;0.0214172549643282;0.211181308298819;0.392374900714853;0.318181818181818;0.395833333333333;0.65;1;0.0930433840169843;0.379961257192893;0.787509520182788;0.67739026931774;0.289308124457979;0.407191229244807;0;0.25000006511938;0.515151908201474;0.044392523364486;0.5;0.302631578947368;0.5;125;0.605017740408073
FI013;1;0;interest_group;1;0;1;0.306666666666667;0.604651162790698;0.410551243241936;0.093278463648834;0.126865671641791;0.10062893081761;0.519230769230769;1;0.0594332703938131;0.281872542114687;0.589759959141982;0.576303331516696;0.135911164108948;0.484474594638863;0.119787529785544;0.318181818181818;0.155505952380952;0.65;1;0.149658024751698;0.281872542114687;0.652913124611238;0.497188385055176;0.30124652750167;0.514980594226395;0;0.583333920730553;0.848481572712611;0.240654205607477;0.5;0.434210526315789;0.5;681;0.816279690811606
FI014;1;0;corporate;3;0;3;0.2;0.13953488372093;0.668751710425281;0.38957475994513;0.149253731343284;0.377358490566038;0.0576923076923077;0.1875;0.443503683384405;0.502645877692514;0.279026217228464;0.0953797184302195;0.00128053155014038;0.0590064654184133;0.349616097431824;0.212121212121212;0.339285714285714;0.15;0.428571428571429;0.384681940767764;0.502645877692514;0.418529746115953;0.126035528947827;0.0814312100774801;0.113773499600275;0;0.0882354512250473;0.181819575771789;0.00467289719626168;0.5;0.0394736842105263;0.5;17;0.361584833875813
FI015;1;0;corporate;1;0;1;0.853333333333333;0.627906976744186;0.733637146038985;0.336272780717225;0.309168443496802;0.364420485175202;0.615384615384615;1;0.0400870789563794;0.746452668123229;0.683531680074463;0.731977915341636;0.124866394627747;0.586958685705155;0.185159161727867;0.244755244755245;0.200091575091575;0.5;1;0.137477452396174;0.746452668123229;0.801705756929638;0.613465793823665;0.194753670476717;0.431140648446128;1;0.324562532835813;0.270075155344838;0.0934579439252336;0.5;0.157894736842105;0.5;20;0.380869048027474
FI016;1;0;non_governmental;5;0;5;0.573333333333333;0.465116279069767;0.668751710425281;0.546867855509831;0.462686567164179;0.592033542976939;0.807692307692308;1;0.017752930343617;0.36325840463161;0.831814006077309;0.735801727549186;0.703085380766888;0.891304746128206;0.429025303528878;0.303030303030303;0.425453514739229;0.9;1;0.0285024093405176;0.36325840463161;0.859931946226363;0.8264958401575;1;0.82036183625689;1;0.881579175377633;0.729929039870914;0.605140186915888;0.5;0.664473684210526;0.5;251;0.69173029129346
FI017;1;0;corporate;2;0;2;0.666666666666667;0.488372093023256;0.368384048229931;0.0152851263962375;0.0453091684434968;0.0107816711590296;0.480769230769231;1;0.0599933197785529;0.329377461185799;0.576969466133435;0.481660415329212;0.200237331918275;0.381989183843099;0;0.0374331550802139;0;0.7;1;0.0378245987632404;0.329377461185799;0.801705756929638;0.655294147245321;0.520296363159665;0.431143572935107;0;0.318627947603451;0.454545413465694;0.135514018691589;0.5;0.309210526315789;0.5;120;0.599952280531205
FI018;1;0;research;15;6;21;0.573333333333333;0.627906976744186;0.668751710425281;0.439741328630217;0.405117270788912;0.480862533692722;0.615384615384615;1;0.0422817731692213;0.168798510781639;0.683531680074463;0.645889308323316;0.210968341788459;0.630436061391636;0.349616097431824;0.424242424242424;0.376984126984127;0.9;1;0.0349099034227133;0.168798510781639;0.98377812663527;0.92281614892595;0.834235221805374;0.772460116544206;1;0.49122934887979;0.635040497488287;0.212616822429907;0.5;0.546052631578947;0.5;1233;0.890462169714226
FI019;1;0;non_governmental;0;0;0;0.146666666666667;0.0232558139534884;1;0.444444444444444;0.373134328358209;0.477987421383648;0;0;1;0.737931973467139;0;0;0;0.0279496893185211;0.392374900714853;0.424242424242424;0.41468253968254;0;0;1;0.737931973467139;0;0;0;0.0538902814426822;1;0;0;0;0.5;0;0.5;8;0.274872282990426
FI020;1;0;research;15;2;17;0.893333333333333;0.627906976744186;0.668751710425281;0.614932392710171;0.525053304904051;0.668463611859838;0.480769230769231;1;0.0666084349090481;0.412170804304347;0.589759959141982;0.52413977024085;0.0935340185918896;0.459628498890598;0.597617156473392;0.477272727272727;0.605059523809524;0.85;1;0.0585253714884907;0.412170804304347;0.874859834043507;0.896714097017898;0.49937065937086;0.670665145269327;1;0.377194614463809;0.459858427380821;0.175233644859813;0.5;0.381578947368421;0.5;84;0.555774637694177
FI021;1;0;research;9;0;9;0.72;0.511627906976744;0.598539911533506;0.483950617283951;0.516417910447761;0.546415094339623;0.423076923076923;1;0.0767786906285757;0.714185818356077;0.551817211725567;0.472937840617552;0.0677222479456839;0.33851042827096;0.477892507280911;0.494949494949495;0.502645502645503;0.75;1;0.081923017352875;0.714185818356077;0.936126373626374;0.788621819084814;0.421833398274333;0.508987649408086;1;0.236843728906881;0.306573198549317;0.0981308411214953;0.5;0.243421052631579;0.5;699;0.819538624463293
FI022;1;0;research;3;2;5;0.28;0.395348837209302;0.823249846777146;0.492455418381344;0.708955223880597;0.59748427672956;0.403846153846154;1;0.0915807820351543;0.559011762835206;0.527220808243839;0.468656680144897;0.0479384447367378;0.397516341468141;0.456513105639396;0.795454545454546;0.537202380952381;0.65;1;0.103025420986261;0.559011762835206;0.678806907378336;0.735552114922067;0.22378695447353;0.604793127743018;1;0.350878524943012;0.540149100198533;0.107476635514019;0.5;0.388157894736842;0.5;340;0.729567139926219
FI023;1;0;political_party;13;3;16;0.826666666666667;0.558139534883721;0.538486004424773;0.450120618702994;0.272774060730829;0.460637605725439;0.5;1;0.0749575551535361;0.368739793974403;0.602696629213483;0.548740580520345;0.0956301684172681;0.465840551826745;0.513105639396346;0.299465240641711;0.498949579831933;0.7;1;0.109663127437346;0.368739793974403;0.801705756929638;0.692951106256291;0.335797215609239;0.479048375390731;0;0.549020957031791;0.656565756661846;0.22196261682243;0.5;0.361842105263158;0.5;251;0.69173029129346
FI025;1;0;interest_group;1;0;1;0.52;0.418604651162791;0.331159185309658;0.605761316872428;0.408955223880597;0.633962264150943;0.903846153846154;1;0.0126381043057277;0.283408462021225;0.91317671092952;0.945788699378429;0.536533619550957;0.695655552790675;0.443685464654488;0.33939393939394;0.44484126984127;0.6;1;0.117391285400736;0.283408462021225;0.554045954045954;0.389395465230871;0.370512467377847;0.449110911659777;0;0.808824399025758;0.787876464676594;0.69392523364486;0.5;0.513157894736842;0.5;316;0.720437270924008
FI026;1;0;non_governmental;1;1;2;0.12;0.348837209302326;1;0.630712583928958;0.632364493322859;0.707050645481628;0.673076923076923;1;0.0486883708939079;0.550853787638248;0.726140517124678;0.602798460278977;0.512053011506513;0.645960947535719;0.456513105639396;0.777777777777778;0.534060846560847;0.75;1;0.201611654747393;0.550853787638248;0.507260596546311;0.588740958315012;0.381917062466726;0.898202011909976;1;0.754384374174749;1;0.462616822429907;0.5;0.519736842105263;0.5;198;0.662191201001488
FI027;1;0;political_party;28;3;31;0.853333333333333;0.465116279069767;0.307885146277896;0.177934548304919;0.181236673773987;0.19047619047619;0.346153846153846;0.9375;0.111332959108367;0.395317860328622;0.45658835546476;0.376714503250604;0.0600091052887361;0.298138304997937;0.282423692272779;0.272727272727273;0.290816326530612;0.55;1;0.15785430488466;0.395317860328622;0.627503337783711;0.490242464449007;0.219871941489521;0.407193169925983;0;0.446079643585159;0.717170480368089;0.161214953271028;0.5;0.388157894736842;0.5;357;0.735653307288273
FI029;1;0;political_party;3;0;3;0.146666666666667;0.13953488372093;0.368384048229931;0.373897707231041;0.11727078891258;0.355795148247978;0.0769230769230769;0.25;0.386151506441822;0.606538020149267;0.232299338745229;0.0814194491833257;0.00247047424818576;0.0310560728300871;0.392374900714853;0.212121212121212;0.376984126984127;0.15;0.428571428571429;0.407890645859489;0.606538020149267;0.397295012679628;0.138164906654509;0.0292676968418531;0.0538931323893781;0;0.0637258937544195;0.121212312875952;0.0233644859813084;0.5;0.0657894736842105;0.5;103;0.581012220013776
FI030;1;0;interest_group;0;0;0;0.28;0.581395348837209;0.805403293106296;0.636488340192044;0.447761194029851;0.670859538784067;0.634615384615385;1;0.0409522825420202;0.421235043681362;0.697565543071161;0.714814653775284;0.153037019599497;0.596275141184891;0.618745035742653;0.486631016042781;0.625350140056023;0.7;1;0.0797825168801093;0.421235043681362;0.845154845154846;0.797994389272281;0.33497247158288;0.610782267942916;1;0.46052819308739;0.554748204673176;0.170560747663551;0.5;0.381578947368421;0.5;119;0.598914102231502
FI032;1;0;research;1;0;1;0.373333333333333;0.558139534883721;0.668751710425281;0.534513549188602;0.394255139397353;0.565325738697045;0.961538461538462;1;0.00778679745165165;0.314509894541516;0.964580697968599;0.936031243738714;0.672510698000982;0.962737087439724;0.152925602329891;0.0424242424242424;0.135714285714286;0.6;1;0.0521842154335849;0.314509894541516;0.678806907378336;0.523024582616291;0.315671105744576;0.502999666422906;0;0.848039868300634;0.575759452014717;0.747663551401869;0.5;0.309210526315789;0.5;211;0.670107695654532
FI033;1;0;governmental;11;0;11;0.866666666666667;0.627906976744186;0.668751710425281;0.305441243712849;0.313432835820895;0.337106918238994;0.807692307692308;1;0.0209966482532313;0.516026025144304;0.831814006077309;0.849543350986152;0.558969534459132;0.804350838825687;0.29428117553614;0.411764705882353;0.325980392156863;0.7;1;0.0518072828213804;0.516026025144304;0.718585762064023;0.619801007913361;0.587999478338369;0.574856418434647;0;0.666667097352025;0.414142745279656;0.41588785046729;0.5;0.190789473684211;0.5;544;0.788226835744025
FI034;1;0;interest_group;0;0;0;0.0133333333333333;0.116279069767442;1;0.510288065843622;1;0.679245283018868;0.134615384615385;0.4375;0.285746099632303;0.289362527502476;0.298364667927467;0.137809386329777;0.00877139878195273;0.17080631042151;0.44735050493589;1;0.565476190476191;0.2;0.571428571428571;0.505184976959626;0.289362527502476;0.203339967119495;0.164533552140448;0.0169342176589771;0.311375188302246;1;0.192981934943343;0.313868598090892;0.0210280373831776;0.5;0.0460526315789474;0.5;51;0.494299669128389
FI035;1;0;non_governmental;1;0;1;0.12;0.27906976744186;1;0.352994970278921;0.447761194029851;0.410901467505241;0.288461538461538;0.5625;0.174868452143493;0.405374147335577;0.401100187265918;0.271053126228135;0.0506671194856571;0.350929813407849;0.214761410154579;0.391608391608392;0.252289377289377;0.5;1;0.331301702253179;0.405374147335577;0.3558962046357;0.433709381719904;0.0810846900275161;0.628740542880255;1;0.42543737187246;0.700729965058665;0.0747663551401869;0.5;0.223684210526316;0.5;239;0.685626653116889
FI037;1;0;governmental;6;2;8;0.866666666666667;0.651162790697674;0.245545420465164;0.331275720164609;0.415111940298507;0.383647798742138;0.865384615384615;1;0.020395614443026;0.328343416686859;0.880005762028234;0.892219520483028;0.539182682710623;0.512424444049392;0.181635084534211;0.318181818181818;0.210034013605442;0.55;1;0.193670527100212;0.328343416686859;0.53044253044253;0.40554374204021;0.240350623350733;0.359289015833887;0;0.485294378556849;0.595956886291064;0.289719626168224;0.5;0.282894736842105;0.5;420;0.755931960437481
FI038;1;0;interest_group;4;2;6;0.733333333333333;0.558139534883721;0.245545420465164;0.451926674148896;0.368046132971506;0.483704974271012;0.788461538461538;1;0.0227204776648171;0.471089253815087;0.816151685393259;0.86689829786908;0.313688480045191;0.534164029295334;0.612277317599002;0.590909090909091;0.638180272108844;0.55;1;0.188759247668795;0.471089253815087;0.484488962365069;0.413900636217157;0.145925718211977;0.419170450555838;0;0.602941757593692;0.737370964975773;0.348130841121495;0.5;0.375;0.5;263;0.697549934416975
FI039;1;0;non_governmental;0;0;0;0.12;0.186046511627907;1;0.268077601410935;0.213219616204691;0.280323450134771;0.211538461538462;0.5;0.287898346238158;0.484272223321646;0.338213596640563;0.156732203040252;0.0321291310618361;0.310556751111367;0.114442679375165;0.212121212121212;0.131944444444444;0.45;1;0.420220533873829;0.484272223321646;0.267651376963118;0.342456106446419;0.0498384855649006;0.586823720676081;1;0.394735153900686;0.64963447606712;0.058411214953271;0.5;0.157894736842105;0.5;297;0.712705068566144
FI040;1;0;interest_group;0;0;0;0.36;0.13953488372093;0.462014884345882;0.586809031253476;0.233965308592174;0.577256501784804;0.653846153846154;1;0.0463466044886735;0.582715388426285;0.697565543071161;0.650179770223557;0.259675002491804;0.593170939141964;0.429025303528878;0.242424242424242;0.41468253968254;0.9;1;0.0279524591513221;0.582715388426285;0.816043956043956;0.778572763847587;0.64179209421318;0.61078786351517;0;0.843138161583638;1;0.679906542056075;0.5;1;0.5;18;0.368348630666911
FI041;1;0;corporate;1;0;1;0.546666666666667;0.325581395348837;0.291711593476701;0.218106995884774;0.471082089552239;0.292452830188679;0.25;0.75;0.162244337472173;0.306159358582044;0.390347557780753;0.301217646245939;0.024086581048804;0.186336478028628;0.147483572821142;0.462809917355372;0.205627705627706;0.4;1;0.201227380827368;0.306159358582044;0.665798656319984;0.378909431148218;0.195171324892436;0.251501450181561;0;0.240196088290062;0.373736712822998;0.0467289719626168;0.5;0.138157894736842;0.5;80;0.549744565980852
FI043;1;0;interest_group;0;0;0;0.813333333333333;0.465116279069767;0.368384048229931;0.642584971803079;0.460199004975124;0.679245283018868;0.980769230769231;1;0.000536413870264169;0.641734562215143;0.982172284644195;0.968234278603439;0.848839179433155;0.826090871058902;0.369737887212073;0.336898395721925;0.379201680672269;0.7;1;0.0545246832713389;0.641734562215143;0.640148583810556;0.484500664401435;0.450970721769686;0.508991452940176;0;1;0.888886646232323;1;0.5;0.723684210526316;0.5;588;0.797939630327528
FI045;1;0;corporate;0;0;0;0.12;0.581395348837209;0.368384048229931;0.429479985035541;0.332428765264586;0.455117209834191;0.576923076923077;1;0.0520490261824633;0.357331542242556;0.642409197805069;0.668983014977695;0.191923889463154;0.493791079914975;0.0503044744506222;0.176767676767677;0.0691137566137566;0.75;1;0.140358529599127;0.357331542242556;0.678806907378336;0.561215941230355;0.436849112631076;0.532944854110441;0;0.50000023737544;0.828279774278619;0.184579439252336;0.5;0.460526315789474;0.5;662;0.812745038466876
FI047;1;0;corporate;0;0;0;0.146666666666667;0.0697674418604651;0.598539911533506;0.127888572333017;0.183696900114811;0.145137880986938;0.192307692307692;0.625;0.206380150848501;0.353692161179273;0.358747993579454;0.21714655219224;0.0107014887772666;0.189441509358688;0.145689497158917;0.244755244755245;0.16529304029304;0.5;1;0.129714377081368;0.353692161179273;0.718585762064023;0.499294324975416;0.294802429741441;0.365272582638633;1;0.122808546923676;0.204382611441945;0.0280373831775701;0.5;0.125;0.5;30;0.429590999660617
FI048;1;0;corporate;2;1;3;0.773333333333333;0.372093023255814;0.668751710425281;0.494325975807457;0.189959294436906;0.482561463693539;0.576923076923077;1;0.0436672990439103;0.630789938125719;0.615781996642128;0.608429156966811;0.212815094196611;0.559009006818665;0.378872120730739;0.167464114832536;0.357142857142857;0.8;1;0.0379099455605212;0.630789938125719;0.874859834043507;0.796535491721138;0.500650915212446;0.670666702618307;0;0.553921573339862;0.606062688089599;0.257009345794392;0.5;0.302631578947368;0.5;25;0.407587118243002
FI050;1;0;corporate;1;0;1;0.44;0.302325581395349;0.331159185309658;0.0329218106995884;0.0692963752665245;0.0323450134770889;0.211538461538462;0.6875;0.189100394083732;0.231131180883271;0.31808988764045;0.258175538237163;0.0104880311801322;0.139752398284909;0.0716838760921366;0.053030303030303;0.0659722222222222;0.45;1;0.139952479625401;0.231131180883271;0.665798656319984;0.49672119553473;0.109975719691399;0.233536127836158;0;0.186274579862788;0.343434978083067;0.0350467289719626;0.5;0.210526315789474;0.5;1;0.0867125508853867
FI051;1;0;corporate;0;0;0;0.306666666666667;0.255813953488372;0.749714957324985;0.00548696844993139;0.0373134328358209;0;0.173076923076923;0.5625;0.220154862357332;1;0.288647810925998;0.202608687184739;0.0118905592811422;0.170808316821503;0.0503044744506222;0.106060606060606;0.0565476190476191;0.45;1;0.155207305813994;1;0.70519864750634;0.479630531846994;0.153227282027586;0.329344707677466;0;0.186274478379091;0.383839893678577;0.014018691588785;0.5;0.144736842105263;0.5;2;0.137436141495213
FI052;1;0;research;0;1;1;0.186666666666667;0.13953488372093;0.598539911533506;0.378600823045268;0.73134328358209;0.49811320754717;0.0384615384615385;0.125;0.551041034865858;0.807652924115613;0.223220973782772;0.0685161197475606;0.000972331671396476;0;0.341064336775218;0.763636363636364;0.429761904761905;0.1;0.285714285714286;0.486823243977517;0.807652924115613;0.3558962046357;0.071511001888088;0.0474190695413684;0;0;0;0;0.00700934579439252;0.5;0.0263157894736842;0.5;160;0.635682502830054
FI053;1;0;political_party;10;0;10;0.466666666666667;0.186046511627907;0.598539911533506;0.395061728395062;0.261194029850746;0.407547169811321;0.134615384615385;0.4375;0.289168101822824;0.517815909743967;0.26006327042653;0.153870037840899;0.00364190406270051;0.0900625341060726;0.353891977760127;0.318181818181818;0.361904761904762;0.35;1;0.220430775989225;0.517815909743967;0.53044253044253;0.320407082602975;0.147281980385504;0.173655272961521;0;0.132353413465013;0.272727104239189;0.0210280373831776;0.5;0.151315789473684;0.5;39;0.461477960736289
FI054;1;0;governmental;0;0;0;0.173333333333333;0.348837209302326;0.668751710425281;0.648246129727611;0.565031982942431;0.707996406109614;0.346153846153846;0.9375;0.129671892135173;0.485088061526989;0.45658835546476;0.340060799330936;0.0733113538608122;0.326087921311788;0.477892507280911;0.53030303030303;0.508928571428571;0.75;1;0.092741017981861;0.485088061526989;0.830526257661936;0.721530332711231;0.509745107807502;0.562879423958339;1;0.271931955344342;0.423362156161012;0.0724299065420561;0.5;0.302631578947368;0.5;532;0.785441568179166
FI056;1;0;interest_group;1;1;2;0.413333333333333;0.348837209302326;0.198989904000963;0.624730550656477;0.357142857142857;0.639712488769092;0.75;1;0.0111881783454515;0.308670989520525;0.785407129976418;0.730353216994985;0.473518285208574;0.472051767034894;0.493163508453421;0.363636363636364;0.492772108843538;0.55;1;0.138730165028631;0.308670989520525;0.590266875981162;0.390345505594518;0.332637145810082;0.395217289621552;0;0.4509804269829;0.646462811494436;0.266355140186916;0.5;0.355263157894737;0.5;297;0.712705068566144
FI057;1;0;corporate;0;0;0;0.386666666666667;0.232558139534884;0.410551243241936;0.579659024103468;0.261194029850746;0.576819407008086;0.480769230769231;1;0.0806497749985426;0.491913348439428;0.564322686529478;0.518254650162625;0.0996301114123904;0.381989492414498;0.696187450357427;0.368421052631579;0.672619047619048;0.8;1;0.0653680407515264;0.491913348439428;0.874859834043507;0.778181434358219;0.509178662370182;0.491024599815529;0;0.441177258330885;0.606060751686009;0.16588785046729;0.5;0.375;0.5;15;0.346850203541547
FI058;1;0;political_party;7;0;7;0.213333333333333;0.232558139534884;0.668751710425281;0;0.194029850746269;0.030188679245283;0.134615384615385;0.375;0.225364008086046;0.494891350579206;0.288647810925998;0.154470176381869;0.0212295183747521;0.118012905843082;0.0460285941223193;0.254545454545455;0.0791666666666667;0.35;0.857142857142857;0.150636950468107;0.494891350579206;0.578082467990725;0.295071569061606;0.174190520700397;0.227547649719091;0;0.171569671423753;0.353535767227475;0.0467289719626168;0.5;0.197368421052632;0.5;49;0.489393167045645
FI059;1;0;non_governmental;0;0;0;0.0266666666666667;0.116279069767442;1;0.818555929667041;0.780189959294437;0.912521440823328;0.153846153846154;0.5;0.280040295071517;0.545178963516733;0.288647810925998;0.12451077660846;0.0124104713719281;0.226706761611217;0.725893566322478;0.827272727272728;0.780357142857143;0.35;1;0.324557059424307;0.545178963516733;0.3558962046357;0.331056968306471;0.0560517788768402;0.431136003709076;1;0.280700994410098;0.459854131451909;0.0490654205607477;0.5;0.144736842105263;0.5;87;0.560113792921762
FI060;1;0;corporate;0;0;0;0.133333333333333;0.0930232558139535;0.668751710425281;0.222580067990696;0.392602206359507;0.278917145200984;0.384615384615385;0.9375;0.0931233172812007;0.67638040509131;0.468043977286457;0.39357787628265;0.0569996039398073;0.425467224899748;0.233556488520746;0.393939393939394;0.269274376417234;0.9;1;0.0693332525511634;0.67638040509131;0.889940828402367;1;0.383652153371917;0.772461774115553;1;0.385967093350562;0.605844711183355;0.154205607476636;0.5;0.493421052631579;0.5;1;0.0867125508853867
FI061;1;0;political_party;17;0;17;0.84;0.441860465116279;0.668751710425281;0.480229021291823;0.304996755353666;0.495488105004102;0.384615384615385;0.9375;0.118809320069399;0.448115936944211;0.515125324114088;0.386880896861162;0.0874459429790729;0.35093323107663;0.54328832406672;0.411764705882353;0.545518207282913;0.7;1;0.113573117825398;0.448115936944211;0.787509520182788;0.671632417169487;0.331344903471667;0.526952415143628;0;0.470589384288185;0.797981515622836;0.151869158878505;0.5;0.447368421052632;0.5;411;0.753228618979313
FI062;1;0;corporate;3;0;3;0.626666666666667;0.418604651162791;0.668751710425281;0.720752498530276;0.477078891257996;0.754716981132076;0.480769230769231;1;0.0417536364331417;0.471534871330458;0.589759959141982;0.472602414313633;0.228511125073488;0.493790616745499;0.748050400750957;0.549586776859504;0.750541125541126;0.95;1;0;0.471534871330458;1;0.936036029929548;0.958219665513478;0.808390442404166;0;0.426470236616758;0.686870642783733;0.210280373831776;0.5;0.394736842105263;0.5;13;0.330145457417647
FI063;1;0;corporate;0;0;0;0.64;0.348837209302326;0.598539911533506;0.0329218106995885;0.108548168249661;0.0411663807890223;0.365384615384615;0.875;0.116231402253459;0.379912726345501;0.503162031067723;0.42294110480539;0.0821998543222404;0.316771952472745;0.0716838760921366;0.0397727272727273;0.0636160714285714;0.65;1;0.0995107031978261;0.379912726345501;0.816043956043956;0.587720312813827;0.444455568198703;0.467071913855952;0;0.431372996544192;0.686870619019673;0.147196261682243;0.5;0.407894736842105;0.5;75;0.541773732437684
FI064;1;0;interest_group;2;0;2;0.653333333333333;0.372093023255814;0.668751710425281;0.197530864197531;0.366138059701492;0.25;0.557692307692308;1;0.0352221639183975;0.40079044874013;0.629018639994804;0.539253556100873;0.30304127575205;0.534162888066801;0.205791031843454;0.40495867768595;0.246753246753247;0.95;1;0.0146539994471727;0.40079044874013;0.951843967550774;0.937606661356722;0.829677706738841;0.736532938770306;1;0.302632042523484;0.379564220888753;0.10981308411215;0.5;0.322368421052632;0.5;44;0.476212591070555
FI065;1;0;research;12;3;15;0.866666666666667;1;0.668751710425281;0.310460331132166;0.300242971190559;0.338745063624397;0.769230769230769;1;0.0186500197939136;0.493125853947401;0.800683927699072;0.814695608108321;0.378067463169873;0.767082977034876;0.256972023651928;0.282828282828283;0.270171957671958;0.75;1;0.0277908964724798;0.493125853947401;0.830526257661936;0.808419006588307;0.440682124470467;0.634735173633509;1;0.578949251457567;0.46715680994067;0.327102803738318;0.5;0.388157894736842;0.5;1002;0.864533314372402
FI066;1;0;interest_group;0;0;0;0.04;0.255813953488372;0.823249846777146;0.600389863547758;0.349567949725059;0.615690168818272;0.673076923076923;1;0.0237261239432908;0.485615287207826;0.711767476283388;0.615632013762616;0.443713448670612;0.760870618179342;0.468174597443859;0.347107438016529;0.46780303030303;0.95;1;0.0333217777420453;0.485615287207826;0.816043956043956;0.909289434444869;0.815357579918972;0.910183962412891;1;0.649123749603974;0.759127307689621;0.27803738317757;0.5;0.5;0.5;930;0.855214443731433
FI067;1;0;non_governmental;6;1;7;0.76;0.767441860465116;1;0.540216984661429;0.462686567164179;0.585934819897084;1;1;0.00582201809060548;0.444441175806383;1;0.901183494830816;1;1;0.142948548230518;0.388888888888889;0.188492063492063;0.75;1;0.0909039572506018;0.444441175806383;0.70519864750634;0.635462919713799;0.620622897454558;0.874252170115269;1;1;0.832118150600835;0.817757009345794;0.5;0.460526315789474;0.5;628;0.806159319666197
FI068;1;0;interest_group;0;0;0;0.32;0.348837209302326;1;0.703828407532111;0.39348710990502;0.72041166380789;0.576923076923077;1;0.0477821810362145;0.40003701268857;0.655956370326565;0.674056728933298;0.117375112574178;0.537268728675518;0.624875893566322;0.636363636363636;0.657366071428572;0.65;1;0.0946459037662121;0.40003701268857;0.905177296929875;0.735613458237606;0.373081972980696;0.634733689084691;1;0.320176195574741;0.452556320330296;0.0630841121495327;0.5;0.177631578947368;0.5;83;0.554294149798247
FI070;1;0;research;9;4;13;0.72;0.976744186046512;1;0.324417009602195;0.373134328358209;0.367924528301887;0.865384615384615;1;0.0199645218255646;0.4810253029805;0.880005762028234;0.898148684157912;0.445489211259188;0.751554443014524;0.164327949872033;0.53030303030303;0.232473544973545;0.75;1;0.101550756072278;0.4810253029805;0.801705756929638;0.742925699576386;0.451259655156199;0.802398349768349;1;0.62719465508354;0.678834813486849;0.406542056074766;0.5;0.289473684210526;0.5;2961;1
FI071;1;0;interest_group;1;0;1;0.16;0.13953488372093;0.368384048229931;0.419753086419753;0.227611940298507;0.422641509433962;0.326923076923077;1;0.123829611760163;0.661132429189147;0.479623443668388;0.421355212885343;0.0223227403350143;0.282610061955582;0.315409054805401;0.339393939393939;0.331746031746032;0.6;1;0.124123998049105;0.661132429189147;0.652913124611238;0.541782915842073;0.2121909591264;0.413181555201893;0;0.348039481314042;0.626260876733237;0.044392523364486;0.5;0.328947368421053;0.5;45;0.47896214718318
